Network,Name,ID,Type,Confidence,Score Rationale,Resource URL,Registered Address,Geolocation Information
52.113.195.0/24,Microsoft Corporation,AS8068,asn,85,"ASN, company name is name parameter",http://whois.arin.net/rest/asn/AS8068,,
52.113.196.0/24,Microsoft Corporation,AS8068,asn,85,"ASN, company name is name parameter",http://whois.arin.net/rest/asn/AS8068,,
52.113.197.0/24,Microsoft Corporation,AS8068,asn,85,"ASN, company name is name parameter",http://whois.arin.net/rest/asn/AS8068,,
107.203.141.24/29,MICROSOFT-130719100724,C04642844,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C04642844,"Private Address, Plano, United States, 75075",
63.198.109.144/29,MICROSOFT CORP-100315175952,C02443281,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02443281,"Private Address, Plano, United States, 75075",
66.139.210.184/29,Microsoft-041117004030,C00953778,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C00953778,"Private Address, Plano, United States, 75075",
68.122.201.104/29,MICROSOFT CORP-100309185659,C02439864,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02439864,"Private Address, Plano, United States, 75075",
68.248.48.72/29,MICROSOFT CORP-040821020338,C00891987,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C00891987,"Private Address, Plano, United States, 75075",
71.138.83.128/29,MICROSOFT-050912114410,C01173650,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01173650,"Private Address, Plano, United States, 75075",
75.10.250.0/29,MICROSOFT-060411012707,C01326930,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01326930,"Private Address, Plano, United States, 75075",
75.50.224.112/29,MICROSOFT CORP-091014180511,C02339302,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02339302,"Private Address, Plano, United States, 75075",
75.55.174.208/29,MICROSOFT-090625161652,C02264342,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02264342,"Private Address, Plano, United States, 75075",
75.6.41.232/29,MICROSOFT-060411005717,C01326792,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01326792,"Private Address, Plano, United States, 75075",
75.6.41.240/29,MICROSOFT-060411005729,C01326794,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01326794,"Private Address, Plano, United States, 75075",
75.6.41.248/29,MICROSOFT-060411005751,C01326797,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01326797,"Private Address, Plano, United States, 75075",
76.240.52.192/29,MICROSOFT-070727190808,C01691535,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01691535,"Private Address, Plano, United States, 75075",
99.135.69.184/29,MICROSOFT-071217183003,C01834158,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C01834158,"Private Address, Plano, United States, 75075",
99.175.204.160/29,MICROSOFT-080828213205,C02024033,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02024033,"Private Address, Plano, United States, 75075",
99.184.202.200/29,MICROSOFT CORP-090326203740,C02193568,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02193568,"Private Address, Plano, United States, 75075",
99.184.202.240/29,MICROSOFT CORP-090406114222,C02199601,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02199601,"Private Address, Plano, United States, 75075",
99.191.218.16/29,MICROSOFT-080905115733,C02028780,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02028780,"Private Address, Plano, United States, 75075",
99.49.8.248/29,MICROSOFT CORP-081024181821,C02076178,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02076178,"Private Address, Plano, United States, 75075",
99.58.78.104/29,MICROSOFT CORP-100430084358,C02483073,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02483073,"Private Address, Plano, United States, 75075",
99.58.78.96/29,MICROSOFT CORP-100430084320,C02483072,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02483072,"Private Address, Plano, United States, 75075",
99.63.131.168/29,MICROSOFT-090629115137,C02265769,customer,80,"Customer, company name is name parameter",http://whois.arin.net/rest/customer/C02265769,"Private Address, Plano, United States, 75075",
209.249.11.0/28,Microsoft Research,C01484371,customer,71,"Customer, no company name and extension match, address match from ARIN objects (significant score increase)",http://whois.arin.net/rest/customer/C01484371,"One Microsoft Way, Redmond, United States, 98052",
12.208.191.208/28,MICROSOFT CORPORATIONATTNITT,C07651723,customer,70,Customer,http://whois.arin.net/rest/customer/C07651723,"15434 LAMBDA DR, SAN ANTONIO, United States, 78245",
173.165.34.104/29,MICROSOFT CORPORATION ELLI,C02606242,customer,70,Customer,http://whois.arin.net/rest/customer/C02606242,"200 E RANDOLPH ST, CHICAGO, United States, 60601",
72.32.240.160/28,Microsoft Corporation - Whale,C01557088,customer,70,Customer,http://whois.arin.net/rest/customer/C01557088,"1 Microsoft Way, Bldg 27 / Rm 3460, Redmond, United States, 98052",
8.242.241.104/29,MICROSOFT CORPORATION INC,C10861089,customer,70,Customer,http://whois.arin.net/rest/customer/C10861089,"4 PARQUE INDUSTRIAL, PRIVADA DE LA PRINCESA, EL MARQUES, Mexico",
8.242.241.88/30,MICROSOFT CORPORATION INC,C10861088,customer,70,Customer,http://whois.arin.net/rest/customer/C10861088,"4 PARQUE INDUSTRIAL, PRIVADA DE LA PRINCESA, EL MARQUES, Mexico",
96.31.172.0/24,Microsoft Corporation - Server Buyout Program,C02450557,customer,70,Customer,http://whois.arin.net/rest/customer/C02450557,"4200 150th Ave. NE, Receiving Bldg 123, Redmond, United States, 98052",
131.253.1.0/24,MICROSOFT,NET-131-253-1-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-131-253-1-0-1,,
131.253.12.0/22,MICROSOFT,NET-131-253-12-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-131-253-12-0-1,,
131.253.128.0/17,MICROSOFT,NET-131-253-61-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-131-253-61-0-1,,
131.253.5.0/24,MICROSOFT,NET-131-253-5-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-131-253-5-0-1,,
131.253.8.0/24,MICROSOFT,NET-131-253-8-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-131-253-8-0-1,,
132.245.0.0/16,MICROSOFT,NET-132-245-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-132-245-0-0-1,,
134.170.0.0/16,MICROSOFT,NET-134-170-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-134-170-0-0-1,,
134.177.0.0/16,MICROSOFT,NET-134-177-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-134-177-0-0-1,,
137.116.0.0/16,MICROSOFT,NET-137-116-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-137-116-0-0-1,,
137.117.0.0/16,MICROSOFT,NET-137-117-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-137-117-0-0-1,,
137.135.0.0/16,MICROSOFT,NET-137-135-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-137-135-0-0-1,,
138.91.0.0/16,MICROSOFT,NET-138-91-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-138-91-0-0-1,,
168.61.0.0/16,MICROSOFT,NET-168-61-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-168-61-0-0-1,,
192.32.0.0/16,MICROSOFT,NET-192-32-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-192-32-0-0-1,,
192.48.225.0/24,MICROSOFT,NET-192-48-225-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-192-48-225-0-1,,
192.84.159.0/24,MICROSOFT,NET-192-84-159-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-192-84-159-0-1,,
192.84.160.0/24,MICROSOFT,NET-192-84-160-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-192-84-160-0-1,,
192.84.161.0/24,MICROSOFT,NET-192-84-161-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-192-84-161-0-1,,
198.200.130.0/24,MICROSOFT,NET-198-200-130-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-198-200-130-0-1,,
198.206.164.0/24,MICROSOFT,NET-198-206-164-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-198-206-164-0-1,,
198.49.8.0/24,MICROSOFT,NET-198-49-8-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-198-49-8-0-1,,
199.242.32.0/20,MICROSOFT,NET-199-242-32-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-199-242-32-0-1,,
199.30.16.0/20,MICROSOFT,NET-199-30-16-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-199-30-16-0-1,,
199.74.210.0/24,MICROSOFT,NET-199-74-210-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-199-74-210-0-1,,
204.152.140.0/23,MICROSOFT,NET-204-152-140-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-152-140-0-1,,
205.174.224.0/20,MICROSOFT,NET-205-174-224-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-174-224-0-1,,
209.240.192.0/19,MICROSOFT,NET-209-240-192-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-209-240-192-0-1,,
2600:5800:1b19::/48,MICROSOFT-CORPORATION,NET6-2600-5800-1B19-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET6-2600-5800-1B19-1,,
64.4.0.0/18,MICROSOFT,NET-64-4-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-64-4-0-0-1,,
70.37.0.0/17,MICROSOFT,NET-70-37-0-0-1,network,70,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-70-37-0-0-1,,
12.184.116.64/29,MICROSOFT RETAIL STORESCO EC,C09302721,customer,68,"Customer, no company name and extension match, address match from ARIN objects (significant score increase)",http://whois.arin.net/rest/customer/C09302721,"7000 N HWY 161, IRVING, United States, 75039",
192.237.67.0/24,MICROSOFT18,NET-192-237-67-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-192-237-67-0-1,,
198.137.97.0/24,MICROSOFT19,NET-198-137-97-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-198-137-97-0-1,,
199.103.90.0/23,MICROSOFT-1,NET-199-103-90-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-199-103-90-0-1,,
199.6.92.0/23,MICROSOFT17,NET-199-6-92-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-199-6-92-0-1,,
204.140.77.0/24,MICROSOFT15,NET-204-140-77-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-140-77-0-1,,
204.140.80.0/22,MICROSOFT16,NET-204-140-80-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-140-80-0-1,,
204.231.192.0/24,MICROSOFT26,NET-204-231-192-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-231-192-0-1,,
204.231.194.0/23,MICROSOFT27,NET-204-231-194-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-231-194-0-1,,
204.231.197.0/24,MICROSOFT27,NET-204-231-197-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-231-197-0-1,,
204.231.236.0/24,MICROSOFT28,NET-204-231-236-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-231-236-0-1,,
204.231.58.0/24,MICROSOFT19-NET58,NET-204-231-58-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-231-58-0-1,,
204.231.76.0/24,MICROSOFT20,NET-204-231-76-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-231-76-0-1,,
204.79.101.0/24,MICROSOFT8,NET-204-79-101-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-79-101-0-1,,
204.79.181.0/24,MICROSOFT11,NET-204-79-181-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-79-181-0-1,,
204.79.7.0/24,MICROSOFT-2,NET-204-79-7-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-204-79-7-0-1,,
205.248.10.0/23,MICROSOFT29,NET-205-248-10-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-10-0-1,,
205.248.212.0/22,MICROSOFT35,NET-205-248-212-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-212-0-1,,
205.248.228.0/24,MICROSOFT36,NET-205-248-228-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-228-0-1,,
205.248.235.0/24,MICROSOFT37,NET-205-248-235-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-235-0-1,,
205.248.243.0/24,MICROSOFT44,NET-205-248-243-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-243-0-1,,
205.248.41.0/24,MICROSOFT30,NET-205-248-41-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-41-0-1,,
205.248.50.0/23,MICROSOFT31,NET-205-248-50-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-50-0-1,,
205.248.61.0/24,MICROSOFT32,NET-205-248-61-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-61-0-1,,
205.248.72.0/24,MICROSOFT34,NET-205-248-72-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-205-248-72-0-1,,
206.182.236.0/24,MICROSOFT62,NET-206-182-236-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-182-236-0-1,,
206.182.240.0/24,MICROSOFT63,NET-206-182-240-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-182-240-0-1,,
206.182.241.0/24,MICROSOFT64,NET-206-182-241-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-182-241-0-1,,
206.182.247.0/24,MICROSOFT65,NET-206-182-247-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-182-247-0-1,,
206.182.251.0/24,MICROSOFT66,NET-206-182-251-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-182-251-0-1,,
206.182.69.0/24,MICROSOFT61,NET-206-182-69-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-182-69-0-1,,
206.73.118.0/24,MICROSOFT56,NET-206-73-118-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-73-118-0-1,,
206.73.203.0/24,MICROSOFT57,NET-206-73-203-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-73-203-0-1,,
206.73.31.0/24,MICROSOFT58,NET-206-73-31-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-73-31-0-1,,
206.73.67.0/24,MICROSOFT59,NET-206-73-67-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-206-73-67-0-1,,
207.209.68.0/24,MICROSOFT50,NET-207-209-68-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-207-209-68-0-1,,
209.28.213.0/24,MICROSOFT55,NET-209-28-213-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-209-28-213-0-1,,
65.52.0.0/14,MICROSOFT-1BLK,NET-65-52-0-0-1,network,60,"Network, company name is name parameter",http://whois.arin.net/rest/net/NET-65-52-0-0-1,,
192.197.157.0/24,MICROSOFT-CORP-MSN-2,NET-192-197-157-0-1,network,50,Network,http://whois.arin.net/rest/net/NET-192-197-157-0-1,,
199.103.122.0/24,MICROSOFT-CORP-MSN-3,NET-199-103-122-0-1,network,50,Network,http://whois.arin.net/rest/net/NET-199-103-122-0-1,,
199.60.28.0/24,MICROSOFT-CORP-MSN-1,NET-199-60-28-0-1,network,50,Network,http://whois.arin.net/rest/net/NET-199-60-28-0-1,,
207.68.128.0/18,MICROSOFT-CORP-MSN-BLK,NET-207-68-128-0-1,network,50,Network,http://whois.arin.net/rest/net/NET-207-68-128-0-1,,
74.199.226.64/30,MICROSOFT-CORPORATION-GTT,NET-74-199-226-64-1,network,50,Network,http://whois.arin.net/rest/net/NET-74-199-226-64-1,,
104.130.107.204/30,Microsoft vNext Infrastructure,C05419532,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05419532,"1 Fanatical Place, San Antonio, United States, 78218",
104.130.186.112/28,Microsoft vNext Infrastructure,C05395819,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05395819,"1 Fanatical Place, San Antonio, United States, 78218",
104.130.249.240/30,Microsoft vNext Infrastructure,C06142620,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C06142620,"1 Fanatical Place, San Antonio, United States, 78218",
104.239.178.128/28,Microsoft vNext Infrastructure,C05554769,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05554769,"1 Fanatical Place, San Antonio, United States, 78218",
104.239.218.178/31,Microsoft vNext Infrastructure,C05689493,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05689493,"1 Fanatical Place, San Antonio, United States, 78218",
108.166.0.152/29,Microsoft vNext Infrastructure,C05689492,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05689492,"1 Fanatical Place, San Antonio, United States, 78218",
12.133.11.88/29,MICROSOFT RETAIL STORESCO EC,C10956665,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C10956665,"1601 N RIVER RD, LITH SPGS, United States, 30122",
12.190.204.120/29,MICROSOFT RETAIL STORESCO EC,C11096867,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11096867,"14840 W YUMA RD, GOODYEAR, United States, 85338",
12.236.213.144/28,MICROSOFT RETAIL STORESCO EC,C11067194,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11067194,"4915 NE STARR BLVD, HILLSBORO, United States, 97124",
162.221.85.252/30,Microsoft Store,C07018889,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C07018889,"364 Maine Mall Road Suite K106, Portland, United States, 04106",
162.221.86.64/27,Microsoft-Store,C04980001,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C04980001,"630 Old Country Rd, Garden City, United States, 11530",
173.14.75.64/29,MICROSOFT NATIONAL,C02317131,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C02317131,"1 Unavailable Street, SACRAMENTO, United States, 95814",
173.15.102.72/29,MICROSOFT DOWNERS GROVE,C03056786,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C03056786,"1 Unavailable Street, DOWNERS GROVE, United States, 60515",
173.203.13.72/29,Microsoft vNext Infrastructure,C05853412,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05853412,"1 Fanatical Place, San Antonio, United States, 78218",
174.142.12.192/29,Microsoft Canada Co,C02465088,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C02465088,"1950 Meadowvale BLVD, Mississauga, Canada, L5N-8L9",
174.142.239.224/29,Microsoft Canada Co,C02496636,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C02496636,"1950 Meadowvale Blvd, Mississauga, Canada, L5N-8L9",
184.107.71.16/29,Microsoft Canada,C02876782,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C02876782,"1950 Meadowvale Blvd., Mississauga, Canada, L5N-8L9",
198.50.121.224/29,Microsoft Canada Co,C03373627,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C03373627,"1950 Meadowvale BLVD, Mississauga, Canada, L5N-8L9",
198.61.242.128/28,Microsoft vNext Infrastructure,C05689489,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05689489,"1 Fanatical Place, San Antonio, United States, 78218",
199.243.157.112/29,Microsoft Canada,C00620440,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00620440,"10180 101 Street NW, Suite 1178, Edmonton, Canada, T5J-3S4",
199.243.157.192/27,Microsoft Canada,C00670568,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00670568,"10180 101 Street NW, Suite 1178, Edmonton, Canada, T5J-3S4",
2001:1890:1a8f:6b00::/56,MICROSOFT RETAIL STORESCO EC,C09510448,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C09510448,"9401 Grand Ave, Franklin Park, United States, 60131",
2001:1890:1bda:cf00::/56,MICROSOFT RETAIL STORES,C10085241,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C10085241,"MICROSOFT, CHARLOTTE, United States, 28273-8106",
2001:1890:1c05:b600::/56,MICROSOFT RETAIL STORESCO EC,C11058238,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11058238,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c05:c700::/56,MICROSOFT RETAIL STORESCO EC,C11055045,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11055045,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c05:ef00::/56,MICROSOFT RETAIL STORESCO EC,C11066683,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11066683,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c05:f400::/56,MICROSOFT RETAIL STORESCO EC,C11066693,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11066693,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c05:ff00::/56,MICROSOFT RETAIL STORESCO EC,C11058268,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11058268,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c08:7000::/56,MICROSOFT RETAIL STORESCO EC,C11058269,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11058269,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c08:7d00::/56,MICROSOFT RETAIL STORESCO EC,C11058277,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11058277,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c08:8900::/56,MICROSOFT RETAIL STORESCO EC,C11058510,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11058510,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c08:b700::/56,MICROSOFT RETAIL STORESCO EC,C11059084,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11059084,"2400 Buffalo Avenue, JKVL, United States, 32246",
2001:1890:1c08:c800::/56,MICROSOFT RETAIL STORESCO EC,C11096411,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C11096411,"12150 Monument Dr STE 700, SAN FRANCISCO, United States, 94103",
2001:1890:1f1a:d000::/56,MICROSOFT RETAIL STORESCO EC,C10896759,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C10896759,"200 17th St NW, ATLANTA, United States, 30363-1016",
2001:1890:1f4c:e300::/56,MICROSOFT RETAIL STORESCO EC,C10818968,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C10818968,"1700 North River Road, LITHIA SPRINGS, United States, 30122-4043",
204.232.225.136/29,Microsoft vNext Infrastructure,C05873768,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05873768,"1 Fanatical Place, San Antonio, United States, 78218",
207.245.202.72/31,Microsoft Canada Inc.,C10429656,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C10429656,"100 Queen St, Ottawa, Canada, K1P 1J9",
207.97.216.210/31,Microsoft vNext Infrastructure,C06146512,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C06146512,"1 Fanatical Place, San Antonio, United States, 78218",
207.97.226.152/29,Microsoft vNext Infrastructure,C05854944,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05854944,"1 Fanatical Place, San Antonio, United States, 78218",
208.247.128.48/29,Microsoft/WKBD,C00547463,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00547463,"26905 West 11 Mile Rd., Southfield, United States, 48034",
23.253.14.64/26,Microsoft vNext Infrastructure,C05639150,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C05639150,"1 Fanatical Place, San Antonio, United States, 78218",
50.78.180.232/29,MICROSOFT NATIONAL,C03081691,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C03081691,"1414 NW NORTHRUP ST, PORTLAND, United States, 97209",
63.201.18.72/29,Microsoft Licensing Ltd,C00606367,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00606367,"268 Bush St. #5000, San Francisco, United States, 94104",
64.124.68.16/28,MICROSOFT TV,C00788807,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00788807,"1065 La Avienda St, Mountain View, United States, 00000",
65.223.196.0/24,MICROSOFT NEW YORK-1290,C00619729,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00619729,"1290 AVENUE OF THE AMERICAS, 6th floor--Microsoft Cable room, NEW YORK, United States, 10104-0101",
66.122.85.200/29,Microsoft Licensing Ltd,C00606346,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00606346,"268 Bush St. #5000, San Francisco, United States, 94104",
67.118.43.224/29,Microsoft Licensing Inc,C00350596,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00350596,"268 Bush St, San Francisco, United States, 94104",
67.120.132.128/29,Microsoft Licensing,C00357290,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00357290,"268 Bush St, San Francisco, United States, 94104",
67.120.132.152/29,Microsoft Licensing,C00357308,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00357308,"268 Bush St, San Francisco, United States, 94104",
67.120.132.192/28,Microsoft Licensing,C00358263,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00358263,"268 Bush St, San Francisco, United States, 94104",
67.120.132.208/28,Microsoft Licensing,C00358267,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00358267,"268 Bush St, San Francisco, United States, 94104",
67.39.81.152/29,MICROSOFT CROP,C00313923,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00313923,"2701 West 15th Street PMB 236, Plano, United States, 75075",
68.123.79.48/29,Microsoft Licensing,C00719254,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00719254,"268 Bush St. #5000, San Francisco, United States, 94104",
68.123.79.64/28,Microsoft Licensing,C00719253,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00719253,"268 Bush St. #5000, San Francisco, United States, 94104",
68.123.79.80/28,Microsoft Licensing,C00719258,customer,45,"Customer, no company name and extension match",http://whois.arin.net/rest/customer/C00719258,"268 Bush St. #5000, San Francisco, United States, 94104",
